EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-3.951,1.562,-0.015,-0.206,7.585,6.506,6.248,4.754,-0.017,0.946,-0.260,-0.305,-1.343,-0.122,73.333,311410.000,1.000
-3.477,2.703,1.629,-0.345,8.124,5.681,6.546,5.937,-0.016,0.949,-0.261,-0.427,-1.373,-0.122,73.333,311411.000,1.000
-3.807,2.981,2.226,-1.730,6.127,3.101,5.067,4.170,-0.018,0.950,-0.259,-0.397,-1.495,0.000,73.333,311412.000,1.000
-4.370,2.374,1.789,-3.808,2.221,-0.281,2.166,0.030,-0.019,0.949,-0.260,-0.427,-1.404,-0.031,73.333,311413.000,1.000
-4.400,1.437,0.958,-5.578,-1.954,-3.121,-1.012,-4.330,-0.021,0.949,-0.261,-0.488,-1.434,0.000,73.333,311414.000,1.000
-3.471,0.944,0.386,-6.284,-4.639,-4.304,-3.025,-6.778,-0.022,0.948,-0.260,-0.427,-1.434,0.122,73.333,311415.000,1.000
-1.821,1.204,0.458,-6.035,-5.201,-3.867,-3.374,-7.162,-0.020,0.950,-0.261,-0.488,-1.587,0.092,73.333,311416.000,1.000
-0.089,1.925,1.046,-5.547,-4.252,-2.824,-2.985,-7.013,-0.020,0.949,-0.263,-0.610,-1.740,0.305,73.333,311417.000,1.000
1.356,2.801,1.957,-5.031,-2.423,-1.737,-2.443,-6.930,-0.018,0.948,-0.265,-0.580,-1.678,0.305,73.333,311418.000,1.000
2.643,3.785,3.324,-3.869,0.251,-0.184,-0.820,-5.609,-0.017,0.951,-0.264,-0.610,-1.740,0.305,73.333,311419.000,1.000
3.933,4.676,4.949,-1.673,3.430,2.058,2.384,-2.151,-0.019,0.949,-0.262,-0.702,-1.801,0.427,73.333,311420.000,1.000
4.967,4.851,6.255,0.945,5.848,4.012,5.597,2.109,-0.017,0.950,-0.262,-0.763,-1.831,0.427,73.333,311421.000,1.000
5.180,3.734,6.624,2.910,6.328,4.397,6.736,4.920,-0.017,0.949,-0.263,-0.793,-1.831,0.549,73.333,311422.000,1.000
4.180,1.477,6.029,3.722,5.158,3.375,5.933,5.523,-0.017,0.951,-0.262,-0.854,-1.831,0.580,73.333,311423.000,1.000
1.984,-1.158,5.002,3.552,3.679,2.427,5.119,4.595,-0.016,0.950,-0.259,-0.824,-1.892,0.671,73.333,311424.000,1.000
-1.085,-3.582,3.684,2.612,2.667,2.432,5.151,2.530,-0.017,0.948,-0.261,-0.916,-1.892,0.702,73.333,311425.000,1.000
-4.379,-5.647,2.070,1.167,1.875,2.804,5.370,-0.494,-0.015,0.948,-0.259,-0.854,-1.984,0.793,73.333,311426.000,1.000
-7.098,-7.406,0.246,-0.308,0.782,2.422,5.085,-3.584,-0.015,0.949,-0.261,-0.854,-1.984,0.732,73.333,311427.000,1.000
-8.817,-9.020,-1.726,-1.462,-0.940,0.649,4.234,-5.636,-0.015,0.949,-0.260,-0.854,-1.923,0.793,73.333,311428.000,1.000
-9.682,-10.642,-3.759,-2.269,-3.242,-2.342,3.088,-6.174,-0.013,0.949,-0.258,-0.763,-1.984,0.763,73.333,311429.000,1.000
-10.063,-12.093,-5.735,-2.830,-5.532,-5.683,1.883,-5.354,-0.012,0.949,-0.259,-0.946,-1.923,0.793,73.333,311430.000,1.000
-10.130,-12.792,-7.105,-3.179,-6.918,-8.123,0.945,-3.670,-0.012,0.949,-0.259,-0.916,-1.831,0.763,73.333,311431.000,1.000
-9.776,-12.155,-7.317,-3.359,-6.793,-8.502,0.693,-1.821,-0.013,0.951,-0.260,-0.977,-1.709,0.702,73.333,311432.000,1.000
-8.829,-10.186,-6.264,-3.522,-5.382,-6.576,1.220,-0.638,-0.012,0.949,-0.257,-1.007,-1.678,0.702,73.333,311433.000,1.000
-7.327,-7.674,-4.310,-3.892,-3.732,-3.498,1.845,-0.776,-0.013,0.949,-0.256,-1.007,-1.617,0.763,73.333,311434.000,1.000
-5.545,-5.617,-2.245,-4.491,-2.787,-0.876,1.750,-1.882,-0.013,0.947,-0.260,-0.946,-1.556,0.793,73.333,311435.000,1.000
-3.786,-4.404,-0.509,-4.898,-2.493,0.680,1.314,-2.391,-0.011,0.948,-0.261,-0.946,-1.495,0.763,73.333,311436.000,1.000
